grammar, P1=0, P1=1, P1=*, P1=~, P2=0, P2=1, P2=*, P2=~, P3=0, P3=1, P3=*, P3=~, P4=0, P4=1, P4=*, P4=~, P5=0, P5=1, P5=*, P5=~, P6=0, P6=1, P6=*, P6=~, P7=0, P7=1, P7=*, P7=~, P8=0, P8=1, P8=*, P8=~, P9=0, P9=1, P9=*, P9=~, P10=0, P10=1, P10=*, P10=~, P11=0, P11=1, P11=*, P11=~, P12=0, P12=1, P12=*, P12=~, P13=0, P13=1, P13=*, P13=~
5332, 0, 438, 0, 144, 558, 0, 2, 22, 0, 544, 2, 36, 12, 0, 186, 384, 12, 0, 36, 534, 0, 12, 222, 348, 0, 0, 0, 582, 36, 0, 6, 540, 0, 216, 0, 366, 0, 0, 0, 582, 0, 340, 206, 36, 0, 0, 0, 582, 0, 0, 204, 378
5333, 0, 438, 0, 144, 558, 0, 2, 22, 0, 544, 2, 36, 12, 0, 186, 384, 12, 0, 36, 534, 0, 12, 222, 348, 0, 0, 0, 582, 36, 0, 6, 540, 0, 216, 0, 366, 0, 0, 0, 582, 0, 340, 206, 36, 0, 0, 0, 582, 0, 0, 204, 378
5334, 0, 438, 0, 144, 558, 0, 2, 22, 0, 544, 2, 36, 12, 0, 186, 384, 12, 0, 36, 534, 0, 12, 222, 348, 0, 0, 0, 582, 36, 0, 6, 540, 0, 216, 0, 366, 0, 0, 0, 582, 0, 340, 206, 36, 0, 0, 0, 582, 0, 0, 204, 378
5335, 0, 438, 0, 144, 558, 0, 2, 22, 0, 544, 2, 36, 12, 0, 186, 384, 12, 0, 36, 534, 0, 12, 222, 348, 0, 0, 0, 582, 36, 0, 6, 540, 0, 216, 0, 366, 0, 0, 0, 582, 0, 340, 206, 36, 0, 0, 0, 582, 0, 0, 204, 378
5340, 0, 830, 39, 265, 983, 0, 26, 125, 0, 1037, 54, 43, 24, 0, 372, 738, 24, 0, 75, 1035, 0, 24, 447, 663, 0, 0, 0, 1134, 72, 0, 21, 1041, 0, 432, 67, 635, 0, 497, 52, 585, 0, 630, 465, 39, 497, 0, 52, 585, 0, 0, 408, 726
5341, 0, 830, 39, 265, 983, 0, 26, 125, 0, 1037, 54, 43, 24, 0, 372, 738, 24, 0, 75, 1035, 0, 24, 447, 663, 0, 0, 0, 1134, 72, 0, 21, 1041, 0, 432, 67, 635, 0, 497, 52, 585, 0, 630, 465, 39, 497, 0, 52, 585, 0, 0, 408, 726
5348, 0, 360, 72, 72, 487, 0, 6, 11, 0, 466, 2, 36, 30, 0, 184, 290, 30, 0, 36, 438, 0, 30, 214, 260, 0, 0, 38, 466, 0, 54, 6, 444, 140, 0, 76, 288, 0, 0, 0, 504, 0, 280, 188, 36, 0, 0, 0, 504, 0, 0, 186, 318
5349, 0, 360, 72, 72, 487, 0, 6, 11, 0, 466, 2, 36, 30, 0, 184, 290, 30, 0, 36, 438, 0, 30, 214, 260, 0, 0, 38, 466, 0, 54, 6, 444, 140, 0, 76, 288, 0, 0, 0, 504, 0, 280, 188, 36, 0, 0, 0, 504, 0, 0, 186, 318
5350, 0, 360, 72, 72, 487, 0, 6, 11, 0, 466, 2, 36, 30, 0, 184, 290, 30, 0, 36, 438, 0, 30, 214, 260, 0, 0, 38, 466, 0, 54, 6, 444, 140, 0, 76, 288, 0, 0, 0, 504, 0, 280, 188, 36, 0, 0, 0, 504, 0, 0, 186, 318
5351, 0, 360, 72, 72, 487, 0, 6, 11, 0, 466, 2, 36, 30, 0, 184, 290, 30, 0, 36, 438, 0, 30, 214, 260, 0, 0, 38, 466, 0, 54, 6, 444, 140, 0, 76, 288, 0, 0, 0, 504, 0, 280, 188, 36, 0, 0, 0, 504, 0, 0, 186, 318
5356, 0, 758, 185, 119, 921, 0, 56, 85, 0, 965, 56, 41, 60, 0, 447, 555, 60, 0, 75, 927, 0, 60, 507, 495, 0, 0, 90, 972, 0, 104, 28, 930, 265, 0, 261, 536, 0, 503, 52, 507, 0, 574, 449, 39, 503, 0, 52, 507, 0, 0, 392, 670
5357, 0, 758, 185, 119, 921, 0, 56, 85, 0, 965, 56, 41, 60, 0, 447, 555, 60, 0, 75, 927, 0, 60, 507, 495, 0, 0, 90, 972, 0, 104, 28, 930, 265, 0, 261, 536, 0, 503, 52, 507, 0, 574, 449, 39, 503, 0, 52, 507, 0, 0, 392, 670
5364, 0, 360, 0, 144, 487, 0, 2, 15, 0, 466, 2, 36, 30, 0, 108, 366, 30, 0, 36, 438, 0, 30, 144, 330, 0, 0, 0, 504, 0, 54, 0, 450, 0, 216, 0, 288, 0, 0, 0, 504, 0, 280, 188, 36, 0, 0, 0, 504, 0, 0, 186, 318
5365, 0, 360, 0, 144, 487, 0, 2, 15, 0, 466, 2, 36, 30, 0, 108, 366, 30, 0, 36, 438, 0, 30, 144, 330, 0, 0, 0, 504, 0, 54, 0, 450, 0, 216, 0, 288, 0, 0, 0, 504, 0, 280, 188, 36, 0, 0, 0, 504, 0, 0, 186, 318
5366, 0, 360, 0, 144, 487, 0, 2, 15, 0, 466, 2, 36, 30, 0, 108, 366, 30, 0, 36, 438, 0, 30, 144, 330, 0, 0, 0, 504, 0, 54, 0, 450, 0, 216, 0, 288, 0, 0, 0, 504, 0, 280, 188, 36, 0, 0, 0, 504, 0, 0, 186, 318
5367, 0, 360, 0, 144, 487, 0, 2, 15, 0, 466, 2, 36, 30, 0, 108, 366, 30, 0, 36, 438, 0, 30, 144, 330, 0, 0, 0, 504, 0, 54, 0, 450, 0, 216, 0, 288, 0, 0, 0, 504, 0, 280, 188, 36, 0, 0, 0, 504, 0, 0, 186, 318
5372, 0, 693, 22, 263, 872, 0, 18, 88, 0, 898, 37, 43, 60, 0, 216, 702, 60, 0, 75, 843, 0, 60, 291, 627, 0, 0, 0, 978, 0, 108, 9, 861, 0, 432, 41, 505, 0, 436, 35, 507, 0, 527, 412, 39, 436, 0, 35, 507, 0, 0, 372, 606
5373, 0, 693, 22, 263, 872, 0, 18, 88, 0, 898, 37, 43, 60, 0, 216, 702, 60, 0, 75, 843, 0, 60, 291, 627, 0, 0, 0, 978, 0, 108, 9, 861, 0, 432, 41, 505, 0, 436, 35, 507, 0, 527, 412, 39, 436, 0, 35, 507, 0, 0, 372, 606
7300, 0, 1392, 144, 144, 0, 1565, 88, 27, 0, 1572, 72, 36, 48, 0, 1167, 465, 48, 0, 108, 1524, 0, 48, 1236, 396, 696, 0, 303, 681, 45, 0, 81, 1554, 192, 0, 1139, 349, 0, 0, 0, 1680, 0, 405, 1239, 36, 0, 0, 0, 1680, 0, 0, 1167, 513
7301, 0, 1392, 144, 144, 0, 1565, 88, 27, 0, 1572, 72, 36, 48, 0, 1167, 465, 48, 0, 108, 1524, 0, 48, 1236, 396, 696, 0, 303, 681, 45, 0, 81, 1554, 192, 0, 1139, 349, 0, 0, 0, 1680, 0, 405, 1239, 36, 0, 0, 0, 1680, 0, 0, 1167, 513
7302, 0, 1392, 144, 144, 0, 1565, 88, 27, 0, 1572, 72, 36, 48, 0, 1167, 465, 48, 0, 108, 1524, 0, 48, 1236, 396, 696, 0, 303, 681, 45, 0, 81, 1554, 192, 0, 1139, 349, 0, 0, 0, 1680, 0, 405, 1239, 36, 0, 0, 0, 1680, 0, 0, 1167, 513
7303, 0, 1392, 144, 144, 0, 1565, 88, 27, 0, 1572, 72, 36, 48, 0, 1167, 465, 48, 0, 108, 1524, 0, 48, 1236, 396, 696, 0, 303, 681, 45, 0, 81, 1554, 192, 0, 1139, 349, 0, 0, 0, 1680, 0, 405, 1239, 36, 0, 0, 0, 1680, 0, 0, 1167, 513
7308, 0, 2654, 425, 321, 0, 2759, 408, 233, 0, 3086, 252, 62, 96, 0, 2368, 936, 96, 0, 240, 3064, 0, 96, 2530, 774, 1386, 0, 626, 1388, 86, 0, 199, 3115, 376, 0, 2343, 681, 0, 1586, 110, 1704, 0, 757, 2583, 60, 1586, 0, 110, 1704, 0, 0, 2348, 1052
7309, 0, 2654, 425, 321, 0, 2759, 408, 233, 0, 3086, 252, 62, 96, 0, 2368, 936, 96, 0, 240, 3064, 0, 96, 2530, 774, 1386, 0, 626, 1388, 86, 0, 199, 3115, 376, 0, 2343, 681, 0, 1586, 110, 1704, 0, 757, 2583, 60, 1586, 0, 110, 1704, 0, 0, 2348, 1052
7316, 0, 942, 0, 288, 0, 1147, 50, 33, 0, 1122, 72, 36, 48, 0, 468, 714, 48, 0, 108, 1074, 0, 48, 576, 606, 516, 0, 132, 582, 81, 0, 18, 1131, 0, 474, 440, 316, 0, 0, 0, 1230, 0, 270, 924, 36, 0, 0, 0, 1230, 0, 0, 852, 378
7317, 0, 942, 0, 288, 0, 1147, 50, 33, 0, 1122, 72, 36, 48, 0, 468, 714, 48, 0, 108, 1074, 0, 48, 576, 606, 516, 0, 132, 582, 81, 0, 18, 1131, 0, 474, 440, 316, 0, 0, 0, 1230, 0, 270, 924, 36, 0, 0, 0, 1230, 0, 0, 852, 378
7318, 0, 942, 0, 288, 0, 1147, 50, 33, 0, 1122, 72, 36, 48, 0, 468, 714, 48, 0, 108, 1074, 0, 48, 576, 606, 516, 0, 132, 582, 81, 0, 18, 1131, 0, 474, 440, 316, 0, 0, 0, 1230, 0, 270, 924, 36, 0, 0, 0, 1230, 0, 0, 852, 378
7319, 0, 942, 0, 288, 0, 1147, 50, 33, 0, 1122, 72, 36, 48, 0, 468, 714, 48, 0, 108, 1074, 0, 48, 576, 606, 516, 0, 132, 582, 81, 0, 18, 1131, 0, 474, 440, 316, 0, 0, 0, 1230, 0, 270, 924, 36, 0, 0, 0, 1230, 0, 0, 852, 378
7324, 0, 1792, 73, 607, 0, 2043, 220, 209, 0, 2192, 216, 64, 96, 0, 936, 1440, 96, 0, 240, 2136, 0, 96, 1176, 1200, 1023, 0, 273, 1176, 162, 0, 53, 2257, 0, 948, 917, 607, 0, 1136, 82, 1254, 0, 501, 1911, 60, 1136, 0, 82, 1254, 0, 0, 1704, 768
7325, 0, 1792, 73, 607, 0, 2043, 220, 209, 0, 2192, 216, 64, 96, 0, 936, 1440, 96, 0, 240, 2136, 0, 96, 1176, 1200, 1023, 0, 273, 1176, 162, 0, 53, 2257, 0, 948, 917, 607, 0, 1136, 82, 1254, 0, 501, 1911, 60, 1136, 0, 82, 1254, 0, 0, 1704, 768
7332, 0, 1116, 144, 144, 0, 1339, 50, 15, 0, 1296, 72, 36, 111, 0, 846, 447, 111, 0, 108, 1185, 0, 111, 915, 378, 603, 0, 228, 573, 0, 108, 33, 1263, 192, 0, 851, 361, 0, 0, 0, 1404, 0, 315, 1053, 36, 0, 0, 0, 1404, 0, 0, 981, 423
7333, 0, 1116, 144, 144, 0, 1339, 50, 15, 0, 1296, 72, 36, 111, 0, 846, 447, 111, 0, 108, 1185, 0, 111, 915, 378, 603, 0, 228, 573, 0, 108, 33, 1263, 192, 0, 851, 361, 0, 0, 0, 1404, 0, 315, 1053, 36, 0, 0, 0, 1404, 0, 0, 981, 423
7334, 0, 1116, 144, 144, 0, 1339, 50, 15, 0, 1296, 72, 36, 111, 0, 846, 447, 111, 0, 108, 1185, 0, 111, 915, 378, 603, 0, 228, 573, 0, 108, 33, 1263, 192, 0, 851, 361, 0, 0, 0, 1404, 0, 315, 1053, 36, 0, 0, 0, 1404, 0, 0, 981, 423
7335, 0, 1116, 144, 144, 0, 1339, 50, 15, 0, 1296, 72, 36, 111, 0, 846, 447, 111, 0, 108, 1185, 0, 111, 915, 378, 603, 0, 228, 573, 0, 108, 33, 1263, 192, 0, 851, 361, 0, 0, 0, 1404, 0, 315, 1053, 36, 0, 0, 0, 1404, 0, 0, 981, 423
7340, 0, 2150, 377, 313, 0, 2453, 247, 140, 0, 2556, 222, 62, 222, 0, 1718, 900, 222, 0, 240, 2378, 0, 222, 1880, 738, 1204, 0, 468, 1168, 0, 216, 99, 2525, 376, 0, 1750, 714, 0, 1325, 87, 1428, 0, 596, 2184, 60, 1325, 0, 87, 1428, 0, 0, 1972, 868
7341, 0, 2150, 377, 313, 0, 2453, 247, 140, 0, 2556, 222, 62, 222, 0, 1718, 900, 222, 0, 240, 2378, 0, 222, 1880, 738, 1204, 0, 468, 1168, 0, 216, 99, 2525, 376, 0, 1750, 714, 0, 1325, 87, 1428, 0, 596, 2184, 60, 1325, 0, 87, 1428, 0, 0, 1972, 868
7348, 0, 780, 0, 288, 0, 1023, 24, 21, 0, 960, 72, 36, 111, 0, 261, 696, 111, 0, 108, 849, 0, 111, 369, 588, 477, 0, 87, 504, 0, 144, 0, 924, 0, 474, 266, 328, 0, 0, 0, 1068, 0, 210, 822, 36, 0, 0, 0, 1068, 0, 0, 750, 318
7349, 0, 780, 0, 288, 0, 1023, 24, 21, 0, 960, 72, 36, 111, 0, 261, 696, 111, 0, 108, 849, 0, 111, 369, 588, 477, 0, 87, 504, 0, 144, 0, 924, 0, 474, 266, 328, 0, 0, 0, 1068, 0, 210, 822, 36, 0, 0, 0, 1068, 0, 0, 750, 318
7350, 0, 780, 0, 288, 0, 1023, 24, 21, 0, 960, 72, 36, 111, 0, 261, 696, 111, 0, 108, 849, 0, 111, 369, 588, 477, 0, 87, 504, 0, 144, 0, 924, 0, 474, 266, 328, 0, 0, 0, 1068, 0, 210, 822, 36, 0, 0, 0, 1068, 0, 0, 750, 318
7351, 0, 780, 0, 288, 0, 1023, 24, 21, 0, 960, 72, 36, 111, 0, 261, 696, 111, 0, 108, 849, 0, 111, 369, 588, 477, 0, 87, 504, 0, 144, 0, 924, 0, 474, 266, 328, 0, 0, 0, 1068, 0, 210, 822, 36, 0, 0, 0, 1068, 0, 0, 750, 318
7356, 0, 1509, 40, 599, 0, 1894, 116, 138, 0, 1890, 194, 64, 222, 0, 522, 1404, 222, 0, 240, 1686, 0, 222, 762, 1164, 950, 0, 178, 1020, 0, 288, 17, 1843, 0, 948, 558, 642, 0, 991, 65, 1092, 0, 398, 1690, 60, 991, 0, 65, 1092, 0, 0, 1500, 648
7357, 0, 1509, 40, 599, 0, 1894, 116, 138, 0, 1890, 194, 64, 222, 0, 522, 1404, 222, 0, 240, 1686, 0, 222, 762, 1164, 950, 0, 178, 1020, 0, 288, 17, 1843, 0, 948, 558, 642, 0, 991, 65, 1092, 0, 398, 1690, 60, 991, 0, 65, 1092, 0, 0, 1500, 648
7364, 0, 606, 72, 72, 0, 694, 38, 18, 0, 642, 72, 36, 12, 0, 459, 279, 12, 0, 36, 702, 0, 12, 480, 258, 0, 0, 69, 681, 18, 0, 27, 705, 78, 0, 425, 247, 0, 0, 0, 750, 0, 405, 309, 36, 0, 0, 0, 750, 0, 0, 237, 513
7365, 0, 606, 72, 72, 0, 694, 38, 18, 0, 642, 72, 36, 12, 0, 459, 279, 12, 0, 36, 702, 0, 12, 480, 258, 0, 0, 69, 681, 18, 0, 27, 705, 78, 0, 425, 247, 0, 0, 0, 750, 0, 405, 309, 36, 0, 0, 0, 750, 0, 0, 237, 513
7366, 0, 606, 72, 72, 0, 694, 38, 18, 0, 642, 72, 36, 12, 0, 459, 279, 12, 0, 36, 702, 0, 12, 480, 258, 0, 0, 69, 681, 18, 0, 27, 705, 78, 0, 425, 247, 0, 0, 0, 750, 0, 405, 309, 36, 0, 0, 0, 750, 0, 0, 237, 513
7367, 0, 606, 72, 72, 0, 694, 38, 18, 0, 642, 72, 36, 12, 0, 459, 279, 12, 0, 36, 702, 0, 12, 480, 258, 0, 0, 69, 681, 18, 0, 27, 705, 78, 0, 425, 247, 0, 0, 0, 750, 0, 405, 309, 36, 0, 0, 0, 750, 0, 0, 237, 513
7372, 0, 1153, 213, 162, 0, 1219, 178, 131, 0, 1232, 234, 62, 24, 0, 936, 568, 24, 0, 96, 1408, 0, 24, 1002, 502, 0, 0, 140, 1388, 34, 0, 71, 1423, 152, 0, 891, 485, 0, 644, 110, 774, 0, 757, 711, 60, 644, 0, 110, 774, 0, 0, 476, 1052
7373, 0, 1153, 213, 162, 0, 1219, 178, 131, 0, 1232, 234, 62, 24, 0, 936, 568, 24, 0, 96, 1408, 0, 24, 1002, 502, 0, 0, 140, 1388, 34, 0, 71, 1423, 152, 0, 891, 485, 0, 644, 110, 774, 0, 757, 711, 60, 644, 0, 110, 774, 0, 0, 476, 1052
7380, 0, 438, 0, 144, 0, 538, 22, 22, 0, 474, 72, 36, 12, 0, 186, 384, 12, 0, 36, 534, 0, 12, 222, 348, 0, 0, 0, 582, 36, 0, 6, 540, 0, 216, 152, 214, 0, 0, 0, 582, 0, 270, 276, 36, 0, 0, 0, 582, 0, 0, 204, 378
7381, 0, 438, 0, 144, 0, 538, 22, 22, 0, 474, 72, 36, 12, 0, 186, 384, 12, 0, 36, 534, 0, 12, 222, 348, 0, 0, 0, 582, 36, 0, 6, 540, 0, 216, 152, 214, 0, 0, 0, 582, 0, 270, 276, 36, 0, 0, 0, 582, 0, 0, 204, 378
7382, 0, 438, 0, 144, 0, 538, 22, 22, 0, 474, 72, 36, 12, 0, 186, 384, 12, 0, 36, 534, 0, 12, 222, 348, 0, 0, 0, 582, 36, 0, 6, 540, 0, 216, 152, 214, 0, 0, 0, 582, 0, 270, 276, 36, 0, 0, 0, 582, 0, 0, 204, 378
7383, 0, 438, 0, 144, 0, 538, 22, 22, 0, 474, 72, 36, 12, 0, 186, 384, 12, 0, 36, 534, 0, 12, 222, 348, 0, 0, 0, 582, 36, 0, 6, 540, 0, 216, 152, 214, 0, 0, 0, 582, 0, 270, 276, 36, 0, 0, 0, 582, 0, 0, 204, 378
7388, 0, 830, 39, 307, 0, 952, 99, 125, 0, 908, 204, 64, 24, 0, 372, 780, 24, 0, 96, 1056, 0, 24, 468, 684, 0, 0, 0, 1176, 72, 0, 20, 1084, 0, 432, 330, 414, 0, 488, 82, 606, 0, 501, 615, 60, 488, 0, 82, 606, 0, 0, 408, 768
7389, 0, 830, 39, 307, 0, 952, 99, 125, 0, 908, 204, 64, 24, 0, 372, 780, 24, 0, 96, 1056, 0, 24, 468, 684, 0, 0, 0, 1176, 72, 0, 20, 1084, 0, 432, 330, 414, 0, 488, 82, 606, 0, 501, 615, 60, 488, 0, 82, 606, 0, 0, 408, 768
7396, 0, 498, 72, 72, 0, 607, 24, 11, 0, 534, 72, 36, 30, 0, 351, 261, 30, 0, 36, 576, 0, 30, 372, 240, 0, 0, 69, 573, 0, 36, 15, 591, 78, 0, 335, 229, 0, 0, 0, 642, 0, 315, 291, 36, 0, 0, 0, 642, 0, 0, 219, 423
7397, 0, 498, 72, 72, 0, 607, 24, 11, 0, 534, 72, 36, 30, 0, 351, 261, 30, 0, 36, 576, 0, 30, 372, 240, 0, 0, 69, 573, 0, 36, 15, 591, 78, 0, 335, 229, 0, 0, 0, 642, 0, 315, 291, 36, 0, 0, 0, 642, 0, 0, 219, 423
7398, 0, 498, 72, 72, 0, 607, 24, 11, 0, 534, 72, 36, 30, 0, 351, 261, 30, 0, 36, 576, 0, 30, 372, 240, 0, 0, 69, 573, 0, 36, 15, 591, 78, 0, 335, 229, 0, 0, 0, 642, 0, 315, 291, 36, 0, 0, 0, 642, 0, 0, 219, 423
7399, 0, 498, 72, 72, 0, 607, 24, 11, 0, 534, 72, 36, 30, 0, 351, 261, 30, 0, 36, 576, 0, 30, 372, 240, 0, 0, 69, 573, 0, 36, 15, 591, 78, 0, 335, 229, 0, 0, 0, 642, 0, 315, 291, 36, 0, 0, 0, 642, 0, 0, 219, 423
7404, 0, 957, 190, 161, 0, 1102, 121, 85, 0, 1035, 211, 62, 60, 0, 716, 532, 60, 0, 96, 1152, 0, 60, 782, 466, 0, 0, 140, 1168, 0, 72, 45, 1191, 152, 0, 702, 454, 0, 555, 87, 666, 0, 596, 652, 60, 555, 0, 87, 666, 0, 0, 440, 868
7405, 0, 957, 190, 161, 0, 1102, 121, 85, 0, 1035, 211, 62, 60, 0, 716, 532, 60, 0, 96, 1152, 0, 60, 782, 466, 0, 0, 140, 1168, 0, 72, 45, 1191, 152, 0, 702, 454, 0, 555, 87, 666, 0, 596, 652, 60, 555, 0, 87, 666, 0, 0, 440, 868
7412, 0, 360, 0, 144, 0, 477, 12, 15, 0, 396, 72, 36, 30, 0, 108, 366, 30, 0, 36, 438, 0, 30, 144, 330, 0, 0, 0, 504, 0, 54, 0, 450, 0, 216, 92, 196, 0, 0, 0, 504, 0, 210, 258, 36, 0, 0, 0, 504, 0, 0, 186, 318
7413, 0, 360, 0, 144, 0, 477, 12, 15, 0, 396, 72, 36, 30, 0, 108, 366, 30, 0, 36, 438, 0, 30, 144, 330, 0, 0, 0, 504, 0, 54, 0, 450, 0, 216, 92, 196, 0, 0, 0, 504, 0, 210, 258, 36, 0, 0, 0, 504, 0, 0, 186, 318
7414, 0, 360, 0, 144, 0, 477, 12, 15, 0, 396, 72, 36, 30, 0, 108, 366, 30, 0, 36, 438, 0, 30, 144, 330, 0, 0, 0, 504, 0, 54, 0, 450, 0, 216, 92, 196, 0, 0, 0, 504, 0, 210, 258, 36, 0, 0, 0, 504, 0, 0, 186, 318
7415, 0, 360, 0, 144, 0, 477, 12, 15, 0, 396, 72, 36, 30, 0, 108, 366, 30, 0, 36, 438, 0, 30, 144, 330, 0, 0, 0, 504, 0, 54, 0, 450, 0, 216, 92, 196, 0, 0, 0, 504, 0, 210, 258, 36, 0, 0, 0, 504, 0, 0, 186, 318
7420, 0, 693, 22, 305, 0, 871, 61, 88, 0, 769, 187, 64, 60, 0, 216, 744, 60, 0, 96, 864, 0, 60, 312, 648, 0, 0, 0, 1020, 0, 108, 8, 904, 0, 432, 204, 384, 0, 427, 65, 528, 0, 398, 562, 60, 427, 0, 65, 528, 0, 0, 372, 648
7421, 0, 693, 22, 305, 0, 871, 61, 88, 0, 769, 187, 64, 60, 0, 216, 744, 60, 0, 96, 864, 0, 60, 312, 648, 0, 0, 0, 1020, 0, 108, 8, 904, 0, 432, 204, 384, 0, 427, 65, 528, 0, 398, 562, 60, 427, 0, 65, 528, 0, 0, 372, 648
4, 366, 0, 36, 144, 536, 0, 1, 9, 474, 0, 36, 36, 0, 0, 36, 510, 0, 0, 0, 546, 0, 0, 33, 513, 258, 0, 0, 288, 81, 0, 3, 462, 438, 0, 36, 72, 0, 0, 0, 546, 0, 72, 438, 36, 0, 0, 0, 546, 0, 0, 402, 144
5, 366, 0, 36, 144, 536, 0, 1, 9, 474, 0, 36, 36, 0, 0, 36, 510, 0, 0, 0, 546, 0, 0, 33, 513, 258, 0, 0, 288, 81, 0, 3, 462, 438, 0, 36, 72, 0, 0, 0, 546, 0, 72, 438, 36, 0, 0, 0, 546, 0, 0, 402, 144
6, 366, 0, 36, 144, 536, 0, 1, 9, 474, 0, 36, 36, 0, 0, 36, 510, 0, 0, 0, 546, 0, 0, 33, 513, 258, 0, 0, 288, 81, 0, 3, 462, 438, 0, 36, 72, 0, 0, 0, 546, 0, 72, 438, 36, 0, 0, 0, 546, 0, 0, 402, 144
7, 366, 0, 36, 144, 536, 0, 1, 9, 474, 0, 36, 36, 0, 0, 36, 510, 0, 0, 0, 546, 0, 0, 33, 513, 258, 0, 0, 288, 81, 0, 3, 462, 438, 0, 36, 72, 0, 0, 0, 546, 0, 72, 438, 36, 0, 0, 0, 546, 0, 0, 402, 144
12, 722, 0, 75, 259, 995, 0, 7, 54, 944, 0, 76, 36, 0, 0, 75, 981, 0, 0, 0, 1056, 0, 0, 69, 987, 516, 0, 1, 539, 162, 0, 6, 888, 873, 0, 75, 108, 0, 494, 16, 546, 0, 141, 879, 36, 494, 0, 16, 546, 0, 0, 804, 252
13, 722, 0, 75, 259, 995, 0, 7, 54, 944, 0, 76, 36, 0, 0, 75, 981, 0, 0, 0, 1056, 0, 0, 69, 987, 516, 0, 1, 539, 162, 0, 6, 888, 873, 0, 75, 108, 0, 494, 16, 546, 0, 141, 879, 36, 494, 0, 16, 546, 0, 0, 804, 252
36, 366, 0, 36, 144, 536, 0, 1, 9, 474, 0, 36, 36, 0, 0, 36, 510, 0, 0, 0, 546, 0, 0, 33, 513, 258, 0, 0, 288, 0, 81, 3, 462, 438, 0, 36, 72, 0, 0, 0, 546, 0, 72, 438, 36, 0, 0, 0, 546, 0, 0, 402, 144
37, 366, 0, 36, 144, 536, 0, 1, 9, 474, 0, 36, 36, 0, 0, 36, 510, 0, 0, 0, 546, 0, 0, 33, 513, 258, 0, 0, 288, 0, 81, 3, 462, 438, 0, 36, 72, 0, 0, 0, 546, 0, 72, 438, 36, 0, 0, 0, 546, 0, 0, 402, 144
38, 366, 0, 36, 144, 536, 0, 1, 9, 474, 0, 36, 36, 0, 0, 36, 510, 0, 0, 0, 546, 0, 0, 33, 513, 258, 0, 0, 288, 0, 81, 3, 462, 438, 0, 36, 72, 0, 0, 0, 546, 0, 72, 438, 36, 0, 0, 0, 546, 0, 0, 402, 144
39, 366, 0, 36, 144, 536, 0, 1, 9, 474, 0, 36, 36, 0, 0, 36, 510, 0, 0, 0, 546, 0, 0, 33, 513, 258, 0, 0, 288, 0, 81, 3, 462, 438, 0, 36, 72, 0, 0, 0, 546, 0, 72, 438, 36, 0, 0, 0, 546, 0, 0, 402, 144
44, 725, 0, 74, 257, 992, 0, 7, 57, 945, 0, 75, 36, 0, 0, 75, 981, 0, 0, 0, 1056, 0, 0, 69, 987, 516, 0, 1, 539, 0, 162, 6, 888, 873, 0, 75, 108, 0, 495, 15, 546, 0, 142, 878, 36, 495, 0, 15, 546, 0, 0, 804, 252
45, 725, 0, 74, 257, 992, 0, 7, 57, 945, 0, 75, 36, 0, 0, 75, 981, 0, 0, 0, 1056, 0, 0, 69, 987, 516, 0, 1, 539, 0, 162, 6, 888, 873, 0, 75, 108, 0, 495, 15, 546, 0, 142, 878, 36, 495, 0, 15, 546, 0, 0, 804, 252
68, 180, 0, 36, 72, 280, 0, 1, 7, 216, 0, 36, 36, 0, 0, 36, 252, 0, 0, 0, 288, 0, 0, 33, 255, 0, 0, 0, 288, 36, 0, 3, 249, 180, 0, 36, 72, 0, 0, 0, 288, 0, 72, 180, 36, 0, 0, 0, 288, 0, 0, 144, 144
69, 180, 0, 36, 72, 280, 0, 1, 7, 216, 0, 36, 36, 0, 0, 36, 252, 0, 0, 0, 288, 0, 0, 33, 255, 0, 0, 0, 288, 36, 0, 3, 249, 180, 0, 36, 72, 0, 0, 0, 288, 0, 72, 180, 36, 0, 0, 0, 288, 0, 0, 144, 144
70, 180, 0, 36, 72, 280, 0, 1, 7, 216, 0, 36, 36, 0, 0, 36, 252, 0, 0, 0, 288, 0, 0, 33, 255, 0, 0, 0, 288, 36, 0, 3, 249, 180, 0, 36, 72, 0, 0, 0, 288, 0, 72, 180, 36, 0, 0, 0, 288, 0, 0, 144, 144
71, 180, 0, 36, 72, 280, 0, 1, 7, 216, 0, 36, 36, 0, 0, 36, 252, 0, 0, 0, 288, 0, 0, 33, 255, 0, 0, 0, 288, 36, 0, 3, 249, 180, 0, 36, 72, 0, 0, 0, 288, 0, 72, 180, 36, 0, 0, 0, 288, 0, 0, 144, 144
76, 353, 0, 75, 112, 497, 0, 7, 36, 428, 0, 76, 36, 0, 0, 75, 465, 0, 0, 0, 540, 0, 0, 69, 471, 0, 0, 1, 539, 72, 0, 6, 462, 357, 0, 75, 108, 0, 236, 16, 288, 0, 141, 363, 36, 236, 0, 16, 288, 0, 0, 288, 252
77, 353, 0, 75, 112, 497, 0, 7, 36, 428, 0, 76, 36, 0, 0, 75, 465, 0, 0, 0, 540, 0, 0, 69, 471, 0, 0, 1, 539, 72, 0, 6, 462, 357, 0, 75, 108, 0, 236, 16, 288, 0, 141, 363, 36, 236, 0, 16, 288, 0, 0, 288, 252
